sku_id,date,comp_price
100038,6/3/2025,36.01
100039,6/3/2025,100.37
100040,6/3/2025,83.08
100041,6/3/2025,61.74
100042,6/3/2025,68.03
100043,6/3/2025,53.5
100044,6/3/2025,40.8
100045,6/3/2025,39.22
100046,6/3/2025,61.52
100047,6/3/2025,81.39
100048,6/3/2025,80.96
100049,6/3/2025,86.97
100050,6/3/2025,24.01
100051,6/3/2025,60.5
100052,6/3/2025,19.32
100053,6/3/2025,57.6
100054,6/3/2025,55.05
100055,6/3/2025,87.09
100056,6/3/2025,40.16
100057,6/3/2025,26.54
100058,6/3/2025,29.07
100059,6/3/2025,77.07
100060,6/3/2025,58.7
100061,6/3/2025,22.35
100062,6/3/2025,23.28
100063,6/3/2025,80.21
100064,6/3/2025,19.08
100065,6/3/2025,73.55
100066,6/3/2025,80.23
100067,6/3/2025,20.76
100068,6/3/2025,21.89
100069,6/3/2025,107.96
100070,6/3/2025,40.57
100071,6/3/2025,47.06
100072,6/3/2025,73.03
100073,6/3/2025,90.16
100074,6/3/2025,103.84
100075,6/3/2025,75.75
100076,6/3/2025,51.64
100077,6/3/2025,21.87
100078,6/3/2025,75.41
100079,6/3/2025,56.53
100080,6/3/2025,47.88
100081,6/3/2025,86.81
100082,6/3/2025,21.2
100083,6/3/2025,53.59
100084,6/3/2025,15.43
100085,6/3/2025,56.52
100086,6/3/2025,20.07
100087,6/3/2025,25.78
100088,6/3/2025,21.29
100089,6/3/2025,63.47
100090,6/3/2025,79.62
100091,6/3/2025,62.72
100092,6/3/2025,82.39
100093,6/3/2025,49.26
100094,6/3/2025,40.99
100095,6/3/2025,87.68
100096,6/3/2025,29.47
100097,6/3/2025,100.9
100098,6/3/2025,15.96
100099,6/3/2025,101.87
100100,6/3/2025,19.38
100101,6/3/2025,95.36
100102,6/3/2025,58.62
100103,6/3/2025,87.98
100104,6/3/2025,21.65
100105,6/3/2025,62.4
100106,6/3/2025,100.85
100107,6/3/2025,53.07
100108,6/3/2025,61.56
100109,6/3/2025,79.52
100110,6/3/2025,55.65
100111,6/3/2025,73.61
100112,6/3/2025,67.24
100113,6/3/2025,91.53
100114,6/3/2025,19.12
100115,6/3/2025,41.69
100116,6/3/2025,95.27
100117,6/3/2025,91.4
100118,6/3/2025,47.77
100119,6/3/2025,65.58
100000,6/4/2025,23.7
100001,6/4/2025,67.05
100002,6/4/2025,18.96
100003,6/4/2025,39.1
100004,6/4/2025,79.03
100005,6/4/2025,15.35
100006,6/4/2025,80.54
100007,6/4/2025,41.96
100008,6/4/2025,24.46
100009,6/4/2025,66.57
100010,6/4/2025,59.51
100011,6/4/2025,91.74
100012,6/4/2025,73.27
100013,6/4/2025,87.92
100014,6/4/2025,39.55
100015,6/4/2025,31.56
100016,6/4/2025,72.34
100017,6/4/2025,85.51
100018,6/4/2025,90.86
100019,6/4/2025,54.31
100020,6/4/2025,47.04
100021,6/4/2025,75.42
100022,6/4/2025,40.34
100023,6/4/2025,84.49
100024,6/4/2025,90.05
100025,6/4/2025,46.55
100026,6/4/2025,78.73
100027,6/4/2025,72.5
100028,6/4/2025,24.14
100029,6/4/2025,96.65
100030,6/4/2025,60.53
100031,6/4/2025,88.68
100032,6/4/2025,37.85
100033,6/4/2025,79.47
100034,6/4/2025,49.27
100035,6/4/2025,15
100036,6/4/2025,88.11
100037,6/4/2025,19.52
100038,6/4/2025,38.55
100039,6/4/2025,82.2
100040,6/4/2025,102.49
100041,6/4/2025,58.06
100042,6/4/2025,67.98
100043,6/4/2025,45.67
100044,6/4/2025,40.59
100045,6/4/2025,39.97
100046,6/4/2025,77.53
100047,6/4/2025,84.64
100048,6/4/2025,76.63
100049,6/4/2025,88.3
100050,6/4/2025,25
100051,6/4/2025,60.24
100052,6/4/2025,21.11
100053,6/4/2025,56.3
100054,6/4/2025,52.22
100055,6/4/2025,78.4
100056,6/4/2025,39.17
100057,6/4/2025,27.44
100058,6/4/2025,25.29
100059,6/4/2025,82.68
100060,6/4/2025,71.04
100061,6/4/2025,25.12
100062,6/4/2025,24.35
100063,6/4/2025,67.9
100064,6/4/2025,18.22
100065,6/4/2025,80.85
100066,6/4/2025,66.22
100067,6/4/2025,18.75
100068,6/4/2025,20.88
100069,6/4/2025,103.4
100070,6/4/2025,46.41
100071,6/4/2025,43.16
100072,6/4/2025,85.23
100073,6/4/2025,86.73
100074,6/4/2025,84.34
100075,6/4/2025,82.29
100076,6/4/2025,47.26
100077,6/4/2025,23
100078,6/4/2025,69.69
100079,6/4/2025,66.16
100080,6/4/2025,51.31
100081,6/4/2025,91.2
100082,6/4/2025,24.6
100083,6/4/2025,60.63
100084,6/4/2025,15.92
100085,6/4/2025,54.58
100086,6/4/2025,21.72
100087,6/4/2025,26.08
100088,6/4/2025,24
100089,6/4/2025,72.06
100090,6/4/2025,74.28
100091,6/4/2025,58.6
100092,6/4/2025,96.7
100093,6/4/2025,50.7
100094,6/4/2025,42.52
100095,6/4/2025,83.1
100096,6/4/2025,33.4
100097,6/4/2025,87.46
100098,6/4/2025,17.62
100099,6/4/2025,106.72
100100,6/4/2025,18.9
100101,6/4/2025,95.39
100102,6/4/2025,61.57
100103,6/4/2025,99.23
100104,6/4/2025,18.36
100105,6/4/2025,59.83
100106,6/4/2025,99.21
100107,6/4/2025,60.61
100108,6/4/2025,64.61
100109,6/4/2025,80.47
100110,6/4/2025,47.84
100111,6/4/2025,66.64
100112,6/4/2025,66.14
100113,6/4/2025,93.82
100114,6/4/2025,19.09
100115,6/4/2025,35.72
100116,6/4/2025,85.15
100117,6/4/2025,91.48
100118,6/4/2025,53.72
100119,6/4/2025,60.59
100000,6/5/2025,23.64
100001,6/5/2025,70.41
100002,6/5/2025,21.41
100003,6/5/2025,44.61
100004,6/5/2025,77.47
100005,6/5/2025,14.51
100006,6/5/2025,88
100007,6/5/2025,39.05
100008,6/5/2025,25.66
100009,6/5/2025,78.64
100010,6/5/2025,71.93
100011,6/5/2025,97.67
100012,6/5/2025,76.24
100013,6/5/2025,80.98
100014,6/5/2025,37.04
100015,6/5/2025,26.72
100016,6/5/2025,78.26
100017,6/5/2025,76.83
100018,6/5/2025,107.16
100019,6/5/2025,49.86
100020,6/5/2025,46.54
100021,6/5/2025,76.04
100022,6/5/2025,37.95
100023,6/5/2025,80.74
100024,6/5/2025,84.08
100025,6/5/2025,44.83
100026,6/5/2025,78.95
100027,6/5/2025,84.7
100028,6/5/2025,25.45
100029,6/5/2025,93.07
100030,6/5/2025,52.32
100031,6/5/2025,90.86
100032,6/5/2025,45.22
100033,6/5/2025,81.93
100034,6/5/2025,49.73
100035,6/5/2025,14.67
100036,6/5/2025,96.62
100037,6/5/2025,25.02
100038,6/5/2025,36.14
100039,6/5/2025,102.88
100040,6/5/2025,96.34
100041,6/5/2025,69.69
100042,6/5/2025,66.39
100043,6/5/2025,56.41
100044,6/5/2025,34.55
100045,6/5/2025,40.1
100046,6/5/2025,62.54
100047,6/5/2025,86.36
100048,6/5/2025,86.74
100049,6/5/2025,87.3
100050,6/5/2025,24.67
100051,6/5/2025,49.69
100052,6/5/2025,18.82
100053,6/5/2025,53.55
100054,6/5/2025,47.42
100055,6/5/2025,82.07
100056,6/5/2025,43.36
100057,6/5/2025,22.88
100058,6/5/2025,23.76
100059,6/5/2025,71.11
100060,6/5/2025,59.9
100061,6/5/2025,25.8
100062,6/5/2025,23.03
100063,6/5/2025,81.44
100064,6/5/2025,20.33
100065,6/5/2025,78.04
100066,6/5/2025,78.75
100067,6/5/2025,20.41
100068,6/5/2025,20.54
100069,6/5/2025,89.78
100070,6/5/2025,41.31
100071,6/5/2025,42.51
100072,6/5/2025,78.95
100073,6/5/2025,97.29
100074,6/5/2025,85.53
100075,6/5/2025,71.34
100076,6/5/2025,49.43
100077,6/5/2025,19.6
100078,6/5/2025,75.84
100079,6/5/2025,66.59
100080,6/5/2025,45.38
100081,6/5/2025,80.14
100082,6/5/2025,23.74
100083,6/5/2025,52.64
100084,6/5/2025,15.82
100085,6/5/2025,57.63
100086,6/5/2025,17.5
100087,6/5/2025,24.98
100088,6/5/2025,24.4
100089,6/5/2025,62.18
100090,6/5/2025,78.88
100091,6/5/2025,59.32
100092,6/5/2025,94.07
100093,6/5/2025,40.79
100094,6/5/2025,37.91
100095,6/5/2025,82.31
100096,6/5/2025,35.9
100097,6/5/2025,83.72
100098,6/5/2025,15.3
100099,6/5/2025,93.99
100100,6/5/2025,19.25
100101,6/5/2025,90.17
100102,6/5/2025,60.86
100103,6/5/2025,103.8
100104,6/5/2025,22.66
100105,6/5/2025,57.64
100106,6/5/2025,95.88
100107,6/5/2025,63.03
100108,6/5/2025,75.17
100109,6/5/2025,79.51
100110,6/5/2025,50.58
100111,6/5/2025,61.42
100112,6/5/2025,62.88
100113,6/5/2025,94.84
100114,6/5/2025,18.35
100115,6/5/2025,37.74
100116,6/5/2025,101.48
100117,6/5/2025,85.26
100118,6/5/2025,57.22
100119,6/5/2025,64.44
100000,6/6/2025,21.47
100001,6/6/2025,70.39
100002,6/6/2025,21.9
100003,6/6/2025,37.12
100004,6/6/2025,78.05
100005,6/6/2025,18.47
100006,6/6/2025,75.29
100007,6/6/2025,38.65
100008,6/6/2025,24.91
100009,6/6/2025,72.17
100010,6/6/2025,69.23
100011,6/6/2025,81.3
100012,6/6/2025,76.56
100013,6/6/2025,78.56
100014,6/6/2025,39.57
100015,6/6/2025,26.63
100016,6/6/2025,78.23
100017,6/6/2025,74.91
100018,6/6/2025,91.22
100019,6/6/2025,45.3
100020,6/6/2025,41.76
100021,6/6/2025,85.57
100022,6/6/2025,40.52
100023,6/6/2025,101.81
100024,6/6/2025,96.11
100025,6/6/2025,51.09
100026,6/6/2025,69.81
100027,6/6/2025,74.68
100028,6/6/2025,24.95
100029,6/6/2025,86.39
100030,6/6/2025,50.52
100031,6/6/2025,84.33
100032,6/6/2025,44.79
100033,6/6/2025,95.58
100034,6/6/2025,42.97
100035,6/6/2025,16.21
100036,6/6/2025,83.24
100037,6/6/2025,20.59
100038,6/6/2025,45.03
100039,6/6/2025,87.37
100040,6/6/2025,87.73
100041,6/6/2025,54.19
100042,6/6/2025,73.36
100043,6/6/2025,55.68
100044,6/6/2025,40.19
100045,6/6/2025,44.55
100046,6/6/2025,64.08
100047,6/6/2025,76.15
100048,6/6/2025,77.16
100049,6/6/2025,71.73
100050,6/6/2025,22.1
100051,6/6/2025,61.6
100052,6/6/2025,17.11
100053,6/6/2025,56.95
100054,6/6/2025,47.38
100055,6/6/2025,82.27
100056,6/6/2025,48.29
100057,6/6/2025,24.13
100058,6/6/2025,26.24
100059,6/6/2025,82.93
100060,6/6/2025,60.03
100061,6/6/2025,22.93
100062,6/6/2025,21.21
100063,6/6/2025,74.52
100064,6/6/2025,23.3
100065,6/6/2025,88.45
100066,6/6/2025,71.24
100067,6/6/2025,23.16
100068,6/6/2025,19.83
100069,6/6/2025,84.78
100070,6/6/2025,42.18
100071,6/6/2025,43.48
100072,6/6/2025,82.21
100073,6/6/2025,95.88
100074,6/6/2025,106.48
100075,6/6/2025,77.26
100076,6/6/2025,45.82
100077,6/6/2025,19.06
100078,6/6/2025,69.61
100079,6/6/2025,61.7
100080,6/6/2025,48.99
100081,6/6/2025,97.54
100082,6/6/2025,21.76
100083,6/6/2025,48.69
100084,6/6/2025,15.37
100085,6/6/2025,49.87
100086,6/6/2025,17.07
100087,6/6/2025,25.88
100088,6/6/2025,21.94
100089,6/6/2025,70.33
100090,6/6/2025,72.16
100091,6/6/2025,57.7
100092,6/6/2025,91.45
100093,6/6/2025,49.22
100094,6/6/2025,37.25
100095,6/6/2025,92.18
100096,6/6/2025,29.98
100097,6/6/2025,101.05
100098,6/6/2025,14.58
100099,6/6/2025,99.33
100100,6/6/2025,18.51
100101,6/6/2025,98.22
100102,6/6/2025,56.67
100103,6/6/2025,86.13
100104,6/6/2025,18.18
100105,6/6/2025,65.6
100106,6/6/2025,95.56
100107,6/6/2025,62.07
100108,6/6/2025,62.24
100109,6/6/2025,69.42
100110,6/6/2025,46
100111,6/6/2025,74.52
100112,6/6/2025,65.77
100113,6/6/2025,99.23
100114,6/6/2025,17.28
100115,6/6/2025,38.99
100116,6/6/2025,97.66
100117,6/6/2025,84.27
100118,6/6/2025,57.06
100119,6/6/2025,73.59
100000,6/7/2025,24.67
100001,6/7/2025,75.6
100002,6/7/2025,19.35
100003,6/7/2025,38.76
100004,6/7/2025,94.7
100005,6/7/2025,14.48
100006,6/7/2025,86.67
100007,6/7/2025,39.99
100008,6/7/2025,25.18
100009,6/7/2025,81.46
100010,6/7/2025,63.53
100011,6/7/2025,83.77
100012,6/7/2025,67.39
100013,6/7/2025,80.03
100014,6/7/2025,35.67
100015,6/7/2025,28.15
100016,6/7/2025,83.42
100017,6/7/2025,90.59
100018,6/7/2025,88.92
100019,6/7/2025,47.22
100020,6/7/2025,50.45
100021,6/7/2025,70.1
100022,6/7/2025,38.39
100023,6/7/2025,83.82
100024,6/7/2025,87.86
100025,6/7/2025,45.68
100026,6/7/2025,86.07
100027,6/7/2025,76.11
100028,6/7/2025,23.18
100029,6/7/2025,83.62
100030,6/7/2025,56.08
100031,6/7/2025,86.57
100032,6/7/2025,43.79
100033,6/7/2025,94.63
100034,6/7/2025,47.81
100035,6/7/2025,17.13
100036,6/7/2025,96.96
100037,6/7/2025,23.65
100038,6/7/2025,36.4
100039,6/7/2025,81.56
100040,6/7/2025,86.52
100041,6/7/2025,64.75
100042,6/7/2025,65.47
100043,6/7/2025,50.5
100044,6/7/2025,42.76
100045,6/7/2025,46.11
100046,6/7/2025,77.74
100047,6/7/2025,73.3
100048,6/7/2025,84.15
100049,6/7/2025,75.38
100050,6/7/2025,20.42
100051,6/7/2025,51.11
100052,6/7/2025,18.61
100053,6/7/2025,59.09
100054,6/7/2025,55.56
100055,6/7/2025,79.59
100056,6/7/2025,46.34
100057,6/7/2025,24.52
100058,6/7/2025,25.03
100059,6/7/2025,77.59
100060,6/7/2025,62.48
100061,6/7/2025,23.58
100062,6/7/2025,21.23
100063,6/7/2025,66.46
100064,6/7/2025,18.62
100065,6/7/2025,83.73
100066,6/7/2025,80.7
100067,6/7/2025,20.51
100068,6/7/2025,22.95
100069,6/7/2025,100.31
100070,6/7/2025,50.69
100071,6/7/2025,49.07
100072,6/7/2025,83.39
100073,6/7/2025,96.88
100074,6/7/2025,106.18
100075,6/7/2025,75.08
100076,6/7/2025,43.77
100077,6/7/2025,18.84
100078,6/7/2025,85.65
100079,6/7/2025,65.6
100080,6/7/2025,44.73
100081,6/7/2025,91.51
100082,6/7/2025,23.62
100083,6/7/2025,50.03
100084,6/7/2025,17.49
100085,6/7/2025,49.56
100086,6/7/2025,17.15
100087,6/7/2025,25.07
100088,6/7/2025,25.86
100089,6/7/2025,60.22
100090,6/7/2025,79.56
100091,6/7/2025,63.5
100092,6/7/2025,84.76
100093,6/7/2025,41.85
100094,6/7/2025,38.98
100095,6/7/2025,82.09
100096,6/7/2025,36.89
100097,6/7/2025,102.17
100098,6/7/2025,17.57
100099,6/7/2025,89.15
100100,6/7/2025,20.4
100101,6/7/2025,86.92
100102,6/7/2025,56.07
100103,6/7/2025,85.74
100104,6/7/2025,18.36
100105,6/7/2025,63.51
100106,6/7/2025,93.93
100107,6/7/2025,53.91
100108,6/7/2025,68.74
100109,6/7/2025,67.71
100110,6/7/2025,53.34
100111,6/7/2025,64.23
100112,6/7/2025,68.28
100113,6/7/2025,96.65
100114,6/7/2025,18.28
100115,6/7/2025,36.46
100116,6/7/2025,90.09
100117,6/7/2025,95.33
100118,6/7/2025,50.08
100119,6/7/2025,61.09
100000,6/8/2025,20.06
100001,6/8/2025,70.63
100002,6/8/2025,20.43
100003,6/8/2025,44.65
100004,6/8/2025,78.59
100005,6/8/2025,16.05
100006,6/8/2025,88.62
100007,6/8/2025,41.14
100008,6/8/2025,23.69
100009,6/8/2025,71.61
100010,6/8/2025,63.38
100011,6/8/2025,97.04
100012,6/8/2025,68.16
100013,6/8/2025,90.25
100014,6/8/2025,39.79
100015,6/8/2025,29.57
100016,6/8/2025,67.62
100017,6/8/2025,80.98
100018,6/8/2025,94.42
100019,6/8/2025,44.58
100020,6/8/2025,47.28
100021,6/8/2025,88.52
100022,6/8/2025,43.55
100023,6/8/2025,96.81
100024,6/8/2025,76.28
100025,6/8/2025,49.11
100026,6/8/2025,69.29
100027,6/8/2025,79.39
100028,6/8/2025,25.78
100029,6/8/2025,93.14
100030,6/8/2025,50.37
100031,6/8/2025,80.02
100032,6/8/2025,41.68
100033,6/8/2025,86.64
100034,6/8/2025,50.89
100035,6/8/2025,16.77
100036,6/8/2025,92.23
100037,6/8/2025,21.47
100038,6/8/2025,38.51
100039,6/8/2025,83.93
100040,6/8/2025,89.93
100041,6/8/2025,60.76
100042,6/8/2025,70.01
100043,6/8/2025,53.89
100044,6/8/2025,34.63
100045,6/8/2025,40.74
100046,6/8/2025,64.62
100047,6/8/2025,70.2
100048,6/8/2025,86.96
100049,6/8/2025,70.66
100050,6/8/2025,21.72
100051,6/8/2025,50.87
100052,6/8/2025,21.28
100053,6/8/2025,61.05
100054,6/8/2025,47.69
100055,6/8/2025,88.24
100056,6/8/2025,46.3
100057,6/8/2025,27.18
100058,6/8/2025,24.57
100059,6/8/2025,85.43
100060,6/8/2025,73.2
100061,6/8/2025,25.47
100062,6/8/2025,22.35
100063,6/8/2025,75.14
100064,6/8/2025,20.14
100065,6/8/2025,88.09
100066,6/8/2025,73.74
100067,6/8/2025,22.33
100068,6/8/2025,21.26
100069,6/8/2025,102.11
100070,6/8/2025,49.44
100071,6/8/2025,41.23
100072,6/8/2025,88.99
100073,6/8/2025,94.09
100074,6/8/2025,104.85
100075,6/8/2025,75.71
100076,6/8/2025,44.38
100077,6/8/2025,23.84
100078,6/8/2025,73.99
100079,6/8/2025,66.27
100080,6/8/2025,49.58
100081,6/8/2025,90.06
100082,6/8/2025,22.67
100083,6/8/2025,56.49
100084,6/8/2025,14.87
100085,6/8/2025,47.15
100086,6/8/2025,18.17
100087,6/8/2025,21.38
100088,6/8/2025,27.35
100089,6/8/2025,76.6
100090,6/8/2025,74.39
100091,6/8/2025,66.66
100092,6/8/2025,90.63
100093,6/8/2025,47.69
100094,6/8/2025,41.31
100095,6/8/2025,96.53
100096,6/8/2025,32.31
100097,6/8/2025,101.31
100098,6/8/2025,14.69
100099,6/8/2025,106.95
100100,6/8/2025,15.99
100101,6/8/2025,90.83
100102,6/8/2025,60.74
100103,6/8/2025,101.59
100104,6/8/2025,18.72
100105,6/8/2025,67.33
100106,6/8/2025,87.19
100107,6/8/2025,59.8
100108,6/8/2025,62.04
100109,6/8/2025,68.71
100110,6/8/2025,52.92
100111,6/8/2025,65.22
100112,6/8/2025,57.56
100113,6/8/2025,81.77
100114,6/8/2025,18
100115,6/8/2025,40.41
100116,6/8/2025,102.91
100117,6/8/2025,78.98
100118,6/8/2025,50.95
100119,6/8/2025,59.25
100000,6/9/2025,19.67
100001,6/9/2025,74.19
100002,6/9/2025,21.06
100003,6/9/2025,37.51
100004,6/9/2025,78.86
100005,6/9/2025,14.53
100006,6/9/2025,89.18
100007,6/9/2025,42.61
100008,6/9/2025,22.13
100009,6/9/2025,67.38
100010,6/9/2025,73.05
100011,6/9/2025,96.9
100012,6/9/2025,73.99
100013,6/9/2025,71.86
100014,6/9/2025,33.51
100015,6/9/2025,29.88
100016,6/9/2025,74.72
100017,6/9/2025,71.64
100018,6/9/2025,98.77
100019,6/9/2025,42.7
100020,6/9/2025,48.8
100021,6/9/2025,75.06
100022,6/9/2025,37.82
100023,6/9/2025,93.84
100024,6/9/2025,83.52
100025,6/9/2025,56.27
100026,6/9/2025,77.72
100027,6/9/2025,72.71
100028,6/9/2025,24.42
100029,6/9/2025,84.19
100030,6/9/2025,62.36
100031,6/9/2025,80.45
100032,6/9/2025,41.67
100033,6/9/2025,78.6
100034,6/9/2025,45.99
100035,6/9/2025,16.84
100036,6/9/2025,96.69
100037,6/9/2025,20.62
100038,6/9/2025,38.2
100039,6/9/2025,100.96
100040,6/9/2025,103.71
100041,6/9/2025,55.7
100042,6/9/2025,66.13
100043,6/9/2025,49.63
100044,6/9/2025,42.62
100045,6/9/2025,37.4
100046,6/9/2025,65.14
100047,6/9/2025,81.96
100048,6/9/2025,70.99
100049,6/9/2025,79.91
100050,6/9/2025,21.85
100051,6/9/2025,53.24
100052,6/9/2025,18.87
100053,6/9/2025,60.63
100054,6/9/2025,46.77
100055,6/9/2025,89.82
100056,6/9/2025,47.13
100057,6/9/2025,25.95
100058,6/9/2025,24.12
100059,6/9/2025,70.75
100060,6/9/2025,61.95
100061,6/9/2025,22.19
100062,6/9/2025,21.09
100063,6/9/2025,76.07
100064,6/9/2025,18.3
100065,6/9/2025,72.87
100066,6/9/2025,71.13
100067,6/9/2025,22.44
100068,6/9/2025,19.95
100069,6/9/2025,99.89
100070,6/9/2025,42.83
100071,6/9/2025,49.83
100072,6/9/2025,90.31
100073,6/9/2025,88.29
100074,6/9/2025,89.67
100075,6/9/2025,75.31
100076,6/9/2025,42.76
100077,6/9/2025,22.5
100078,6/9/2025,85.64
100079,6/9/2025,63.6
100080,6/9/2025,53.92
100081,6/9/2025,87.37
100082,6/9/2025,21.74
100083,6/9/2025,58.83
100084,6/9/2025,15.01
100085,6/9/2025,55.82
100086,6/9/2025,18.16
100087,6/9/2025,21.84
100088,6/9/2025,27.44
100089,6/9/2025,62.39
100090,6/9/2025,86.02
100091,6/9/2025,70.68
100092,6/9/2025,101.47
100093,6/9/2025,47.56
100094,6/9/2025,39.07
100095,6/9/2025,94.74
100096,6/9/2025,31.37
100097,6/9/2025,93.67
100098,6/9/2025,16.11
100099,6/9/2025,92.84
100100,6/9/2025,17.86
100101,6/9/2025,84.63
100102,6/9/2025,59.31
100103,6/9/2025,105.63
100104,6/9/2025,19.15
100105,6/9/2025,67.27
100106,6/9/2025,99.56
100107,6/9/2025,62.78
100108,6/9/2025,67.75
100109,6/9/2025,77.47
100110,6/9/2025,45.81
100111,6/9/2025,72.07
100112,6/9/2025,55.62
100113,6/9/2025,98.24
100114,6/9/2025,20.71
100115,6/9/2025,35.91
100116,6/9/2025,86.45
100117,6/9/2025,94.42
100118,6/9/2025,49.07
100119,6/9/2025,72.21
100000,6/10/2025,20.17
100001,6/10/2025,64.4
100002,6/10/2025,23.05
100003,6/10/2025,42.89
100004,6/10/2025,92.17
100005,6/10/2025,15.81
100006,6/10/2025,85.84
100007,6/10/2025,38.9
100008,6/10/2025,25.06
100009,6/10/2025,75.75
100010,6/10/2025,68.04
100011,6/10/2025,85.76
100012,6/10/2025,71.2
100013,6/10/2025,86.81
100014,6/10/2025,35.33
100015,6/10/2025,30.77
100016,6/10/2025,71.58
100017,6/10/2025,84.11
100018,6/10/2025,102.84
100019,6/10/2025,45.3
100020,6/10/2025,40.33
100021,6/10/2025,71.5
100022,6/10/2025,44.04
100023,6/10/2025,99.98
100024,6/10/2025,75.76
100025,6/10/2025,53.19
100026,6/10/2025,73.72
100027,6/10/2025,76.74
100028,6/10/2025,25.72
100029,6/10/2025,85.57
100030,6/10/2025,56
100031,6/10/2025,72.75
100032,6/10/2025,36.73
100033,6/10/2025,83.34
100034,6/10/2025,41.2
100035,6/10/2025,16.04
100036,6/10/2025,87.97
100037,6/10/2025,22.46
100038,6/10/2025,37.66
100039,6/10/2025,88.48
100040,6/10/2025,97.33
100041,6/10/2025,69.56
100042,6/10/2025,59.27
100043,6/10/2025,56.98
100044,6/10/2025,39.69
100045,6/10/2025,42.55
100046,6/10/2025,70.36
100047,6/10/2025,68.48
100048,6/10/2025,71.79
100049,6/10/2025,82.14
100050,6/10/2025,21.28
100051,6/10/2025,61.55
100052,6/10/2025,18.93
100053,6/10/2025,54.66
100054,6/10/2025,54.04
100055,6/10/2025,83.52
100056,6/10/2025,43.99
100057,6/10/2025,25.56
100058,6/10/2025,29.19
100059,6/10/2025,83.56
100060,6/10/2025,68.84
100061,6/10/2025,24.07
100062,6/10/2025,24.07
100063,6/10/2025,68.91
100064,6/10/2025,18.01
100065,6/10/2025,77.9
100066,6/10/2025,67.86
100067,6/10/2025,22.25
100068,6/10/2025,22.4
100069,6/10/2025,98.7
100070,6/10/2025,39.98
100071,6/10/2025,48
100072,6/10/2025,78.28
100073,6/10/2025,97.07
100074,6/10/2025,97.74
100075,6/10/2025,73.96
100076,6/10/2025,41.51
100077,6/10/2025,19.31
100078,6/10/2025,85.75
100079,6/10/2025,67.43
100080,6/10/2025,51.7
100081,6/10/2025,80.61
100082,6/10/2025,23.24
100083,6/10/2025,58.7
100084,6/10/2025,16.69
100085,6/10/2025,48.23
100086,6/10/2025,16.82
100087,6/10/2025,25.8
100088,6/10/2025,23.47
100089,6/10/2025,64.12
100090,6/10/2025,66.9
100091,6/10/2025,63.63
100092,6/10/2025,102.86
100093,6/10/2025,51.05
100094,6/10/2025,38.95
100095,6/10/2025,86.93
100096,6/10/2025,29.63
100097,6/10/2025,95.63
100098,6/10/2025,15.15
100099,6/10/2025,97.61
100100,6/10/2025,17.68
100101,6/10/2025,82.59
100102,6/10/2025,52.29
100103,6/10/2025,92.32
100104,6/10/2025,18.59
100105,6/10/2025,55.51
100106,6/10/2025,106.82
100107,6/10/2025,57.14
100108,6/10/2025,67.33
100109,6/10/2025,79.21
100110,6/10/2025,58.94
100111,6/10/2025,68.04
100112,6/10/2025,68.11
100113,6/10/2025,85.35
100114,6/10/2025,17.47
100115,6/10/2025,36.96
100116,6/10/2025,97.52
100117,6/10/2025,92.53
100118,6/10/2025,49.9
100119,6/10/2025,59.81
100000,6/11/2025,23.22
100001,6/11/2025,64.44
100002,6/11/2025,20.94
100003,6/11/2025,43.09
100004,6/11/2025,88.99
100005,6/11/2025,17.63
100006,6/11/2025,89.98
100007,6/11/2025,37.99
100008,6/11/2025,25.86
100009,6/11/2025,74.58
100010,6/11/2025,61.39
100011,6/11/2025,76.73
100012,6/11/2025,71.37
100013,6/11/2025,80.03
100014,6/11/2025,39.14
100015,6/11/2025,31.96
100016,6/11/2025,70.85
100017,6/11/2025,73.67
100018,6/11/2025,108.2
100019,6/11/2025,43.91
100020,6/11/2025,45.2
100021,6/11/2025,80.71
100022,6/11/2025,43.33
100023,6/11/2025,82.02
100024,6/11/2025,76.03
100025,6/11/2025,45.1
100026,6/11/2025,78.54
100027,6/11/2025,78.04
100028,6/11/2025,21.59
100029,6/11/2025,92.59
100030,6/11/2025,61.14
100031,6/11/2025,73.35
100032,6/11/2025,41.13
100033,6/11/2025,93.15
100034,6/11/2025,43.9
100035,6/11/2025,14.76
100036,6/11/2025,92.27
100037,6/11/2025,24.46
100038,6/11/2025,44.35
100039,6/11/2025,95.36
100040,6/11/2025,98.92
100041,6/11/2025,59.99
100042,6/11/2025,69.41
100043,6/11/2025,51.34
100044,6/11/2025,35.83
100045,6/11/2025,44.03
100046,6/11/2025,71.37
100047,6/11/2025,74.19
100048,6/11/2025,88.68
100049,6/11/2025,70.23
100050,6/11/2025,21.13
100051,6/11/2025,49.29
100052,6/11/2025,20.72
100053,6/11/2025,63.29
100054,6/11/2025,49
100055,6/11/2025,92.16
100056,6/11/2025,42.54
100057,6/11/2025,25.92
100058,6/11/2025,26.16
100059,6/11/2025,75.99
100060,6/11/2025,73.2
100061,6/11/2025,21.54
100062,6/11/2025,19.49
100063,6/11/2025,74.29
100064,6/11/2025,23.14
100065,6/11/2025,80.15
100066,6/11/2025,64.94
100067,6/11/2025,20.48
100068,6/11/2025,21.69
100069,6/11/2025,88.03
100070,6/11/2025,47.49
100071,6/11/2025,51.12
100072,6/11/2025,80.97
100073,6/11/2025,89.66
100074,6/11/2025,93.89
100075,6/11/2025,69.46
100076,6/11/2025,50.31
100077,6/11/2025,21.08
