ID,Usage,store_id,sku_id,date,proposed_price
5466,Private,4,100030,19/08/2025,0.0
5467,Private,4,100030,20/08/2025,0.0
5468,Private,4,100030,21/08/2025,0.0
5469,Private,4,100030,22/08/2025,0.0
5470,Private,4,100030,23/08/2025,0.0
5471,Public,4,100030,24/08/2025,0.0
5472,Public,4,100030,25/08/2025,0.0
5473,Public,4,100030,26/08/2025,0.0
5474,Public,4,100030,27/08/2025,0.0
5475,Private,4,100031,14/08/2025,0.0
5476,Private,4,100031,15/08/2025,0.0
5477,Private,4,100031,16/08/2025,0.0
5478,Private,4,100031,17/08/2025,0.0
5479,Private,4,100031,18/08/2025,0.0
5480,Private,4,100031,19/08/2025,0.0
5481,Private,4,100031,20/08/2025,0.0
5482,Private,4,100031,21/08/2025,0.0
5483,Private,4,100031,22/08/2025,0.0
5484,Private,4,100031,23/08/2025,0.0
5485,Public,4,100031,24/08/2025,0.0
5486,Public,4,100031,25/08/2025,0.0
5487,Public,4,100031,26/08/2025,0.0
5488,Public,4,100031,27/08/2025,0.0
5489,Private,4,100032,14/08/2025,0.0
5490,Private,4,100032,15/08/2025,0.0
5491,Private,4,100032,16/08/2025,0.0
5492,Private,4,100032,17/08/2025,0.0
5493,Private,4,100032,18/08/2025,0.0
5494,Private,4,100032,19/08/2025,0.0
5495,Private,4,100032,20/08/2025,0.0
5496,Private,4,100032,21/08/2025,0.0
5497,Private,4,100032,22/08/2025,0.0
5498,Private,4,100032,23/08/2025,0.0
5499,Public,4,100032,24/08/2025,0.0
5500,Public,4,100032,25/08/2025,0.0
5501,Public,4,100032,26/08/2025,0.0
5502,Public,4,100032,27/08/2025,0.0
5503,Private,4,100033,14/08/2025,0.0
5504,Private,4,100033,15/08/2025,0.0
5505,Private,4,100033,16/08/2025,0.0
5506,Private,4,100033,17/08/2025,0.0
5507,Private,4,100033,18/08/2025,0.0
5508,Private,4,100033,19/08/2025,0.0
5509,Private,4,100033,20/08/2025,0.0
5510,Private,4,100033,21/08/2025,0.0
5511,Private,4,100033,22/08/2025,0.0
5512,Private,4,100033,23/08/2025,0.0
5513,Public,4,100033,24/08/2025,0.0
5514,Public,4,100033,25/08/2025,0.0
5515,Public,4,100033,26/08/2025,0.0
5516,Public,4,100033,27/08/2025,0.0
5517,Private,4,100034,14/08/2025,0.0
5518,Private,4,100034,15/08/2025,0.0
5519,Private,4,100034,16/08/2025,0.0
5520,Private,4,100034,17/08/2025,0.0
5521,Private,4,100034,18/08/2025,0.0
5522,Private,4,100034,19/08/2025,0.0
5523,Private,4,100034,20/08/2025,0.0
5524,Private,4,100034,21/08/2025,0.0
5525,Private,4,100034,22/08/2025,0.0
5526,Private,4,100034,23/08/2025,0.0
5527,Public,4,100034,24/08/2025,0.0
5528,Public,4,100034,25/08/2025,0.0
5529,Public,4,100034,26/08/2025,0.0
5530,Public,4,100034,27/08/2025,0.0
5531,Private,4,100035,14/08/2025,0.0
5532,Private,4,100035,15/08/2025,0.0
5533,Private,4,100035,16/08/2025,0.0
5534,Private,4,100035,17/08/2025,0.0
5535,Private,4,100035,18/08/2025,0.0
5536,Private,4,100035,19/08/2025,0.0
5537,Private,4,100035,20/08/2025,0.0
5538,Private,4,100035,21/08/2025,0.0
5539,Private,4,100035,22/08/2025,0.0
5540,Private,4,100035,23/08/2025,0.0
5541,Public,4,100035,24/08/2025,0.0
5542,Public,4,100035,25/08/2025,0.0
5543,Public,4,100035,26/08/2025,0.0
5544,Public,4,100035,27/08/2025,0.0
5545,Private,4,100036,14/08/2025,0.0
5546,Private,4,100036,15/08/2025,0.0
5547,Private,4,100036,16/08/2025,0.0
5548,Private,4,100036,17/08/2025,0.0
5549,Private,4,100036,18/08/2025,0.0
5550,Private,4,100036,19/08/2025,0.0
5551,Private,4,100036,20/08/2025,0.0
5552,Private,4,100036,21/08/2025,0.0
5553,Private,4,100036,22/08/2025,0.0
5554,Private,4,100036,23/08/2025,0.0
5555,Public,4,100036,24/08/2025,0.0
5556,Public,4,100036,25/08/2025,0.0
5557,Public,4,100036,26/08/2025,0.0
5558,Public,4,100036,27/08/2025,0.0
5559,Private,4,100037,14/08/2025,0.0
5560,Private,4,100037,15/08/2025,0.0
5561,Private,4,100037,16/08/2025,0.0
5562,Private,4,100037,17/08/2025,0.0
5563,Private,4,100037,18/08/2025,0.0
5564,Private,4,100037,19/08/2025,0.0
5565,Private,4,100037,20/08/2025,0.0
5566,Private,4,100037,21/08/2025,0.0
5567,Private,4,100037,22/08/2025,0.0
5568,Private,4,100037,23/08/2025,0.0
5569,Public,4,100037,24/08/2025,0.0
5570,Public,4,100037,25/08/2025,0.0
5571,Public,4,100037,26/08/2025,0.0
5572,Public,4,100037,27/08/2025,0.0
5573,Private,4,100038,14/08/2025,0.0
5574,Private,4,100038,15/08/2025,0.0
5575,Private,4,100038,16/08/2025,0.0
5576,Private,4,100038,17/08/2025,0.0
5577,Private,4,100038,18/08/2025,0.0
5578,Private,4,100038,19/08/2025,0.0
5579,Private,4,100038,20/08/2025,0.0
5580,Private,4,100038,21/08/2025,0.0
5581,Private,4,100038,22/08/2025,0.0
5582,Private,4,100038,23/08/2025,0.0
5583,Public,4,100038,24/08/2025,0.0
5584,Public,4,100038,25/08/2025,0.0
5585,Public,4,100038,26/08/2025,0.0
5586,Public,4,100038,27/08/2025,0.0
5587,Private,4,100039,14/08/2025,0.0
5588,Private,4,100039,15/08/2025,0.0
5589,Private,4,100039,16/08/2025,0.0
5590,Private,4,100039,17/08/2025,0.0
5591,Private,4,100039,18/08/2025,0.0
5592,Private,4,100039,19/08/2025,0.0
5593,Private,4,100039,20/08/2025,0.0
5594,Private,4,100039,21/08/2025,0.0
5595,Private,4,100039,22/08/2025,0.0
5596,Private,4,100039,23/08/2025,0.0
5597,Public,4,100039,24/08/2025,0.0
5598,Public,4,100039,25/08/2025,0.0
5599,Public,4,100039,26/08/2025,0.0
5600,Public,4,100039,27/08/2025,0.0
5601,Private,4,100040,14/08/2025,0.0
5602,Private,4,100040,15/08/2025,0.0
5603,Private,4,100040,16/08/2025,0.0
5604,Private,4,100040,17/08/2025,0.0
5605,Private,4,100040,18/08/2025,0.0
5606,Private,4,100040,19/08/2025,0.0
5607,Private,4,100040,20/08/2025,0.0
5608,Private,4,100040,21/08/2025,0.0
5609,Private,4,100040,22/08/2025,0.0
5610,Private,4,100040,23/08/2025,0.0
5611,Public,4,100040,24/08/2025,0.0
5612,Public,4,100040,25/08/2025,0.0
5613,Public,4,100040,26/08/2025,0.0
5614,Public,4,100040,27/08/2025,0.0
5615,Private,4,100041,14/08/2025,0.0
5616,Private,4,100041,15/08/2025,0.0
5617,Private,4,100041,16/08/2025,0.0
5618,Private,4,100041,17/08/2025,0.0
5619,Private,4,100041,18/08/2025,0.0
5620,Private,4,100041,19/08/2025,0.0
5621,Private,4,100041,20/08/2025,0.0
5622,Private,4,100041,21/08/2025,0.0
5623,Private,4,100041,22/08/2025,0.0
5624,Private,4,100041,23/08/2025,0.0
5625,Public,4,100041,24/08/2025,0.0
5626,Public,4,100041,25/08/2025,0.0
5627,Public,4,100041,26/08/2025,0.0
5628,Public,4,100041,27/08/2025,0.0
5629,Private,4,100042,14/08/2025,0.0
5630,Private,4,100042,15/08/2025,0.0
5631,Private,4,100042,16/08/2025,0.0
5632,Private,4,100042,17/08/2025,0.0
5633,Private,4,100042,18/08/2025,0.0
5634,Private,4,100042,19/08/2025,0.0
5635,Private,4,100042,20/08/2025,0.0
5636,Private,4,100042,21/08/2025,0.0
5637,Private,4,100042,22/08/2025,0.0
5638,Private,4,100042,23/08/2025,0.0
5639,Public,4,100042,24/08/2025,0.0
5640,Public,4,100042,25/08/2025,0.0
5641,Public,4,100042,26/08/2025,0.0
5642,Public,4,100042,27/08/2025,0.0
5643,Private,4,100043,14/08/2025,0.0
5644,Private,4,100043,15/08/2025,0.0
5645,Private,4,100043,16/08/2025,0.0
5646,Private,4,100043,17/08/2025,0.0
5647,Private,4,100043,18/08/2025,0.0
5648,Private,4,100043,19/08/2025,0.0
5649,Private,4,100043,20/08/2025,0.0
5650,Private,4,100043,21/08/2025,0.0
5651,Private,4,100043,22/08/2025,0.0
5652,Private,4,100043,23/08/2025,0.0
5653,Public,4,100043,24/08/2025,0.0
5654,Public,4,100043,25/08/2025,0.0
5655,Public,4,100043,26/08/2025,0.0
5656,Public,4,100043,27/08/2025,0.0
5657,Private,4,100044,14/08/2025,0.0
5658,Private,4,100044,15/08/2025,0.0
5659,Private,4,100044,16/08/2025,0.0
5660,Private,4,100044,17/08/2025,0.0
5661,Private,4,100044,18/08/2025,0.0
5662,Private,4,100044,19/08/2025,0.0
5663,Private,4,100044,20/08/2025,0.0
5664,Private,4,100044,21/08/2025,0.0
5665,Private,4,100044,22/08/2025,0.0
5666,Private,4,100044,23/08/2025,0.0
5667,Public,4,100044,24/08/2025,0.0
5668,Public,4,100044,25/08/2025,0.0
5669,Public,4,100044,26/08/2025,0.0
5670,Public,4,100044,27/08/2025,0.0
5671,Private,4,100045,14/08/2025,0.0
5672,Private,4,100045,15/08/2025,0.0
5673,Private,4,100045,16/08/2025,0.0
5674,Private,4,100045,17/08/2025,0.0
5675,Private,4,100045,18/08/2025,0.0
5676,Private,4,100045,19/08/2025,0.0
5677,Private,4,100045,20/08/2025,0.0
5678,Private,4,100045,21/08/2025,0.0
5679,Private,4,100045,22/08/2025,0.0
5680,Private,4,100045,23/08/2025,0.0
5681,Public,4,100045,24/08/2025,0.0
5682,Public,4,100045,25/08/2025,0.0
5683,Public,4,100045,26/08/2025,0.0
5684,Public,4,100045,27/08/2025,0.0
5685,Private,4,100046,14/08/2025,0.0
5686,Private,4,100046,15/08/2025,0.0
5687,Private,4,100046,16/08/2025,0.0
5688,Private,4,100046,17/08/2025,0.0
5689,Private,4,100046,18/08/2025,0.0
5690,Private,4,100046,19/08/2025,0.0
5691,Private,4,100046,20/08/2025,0.0
5692,Private,4,100046,21/08/2025,0.0
5693,Private,4,100046,22/08/2025,0.0
5694,Private,4,100046,23/08/2025,0.0
5695,Public,4,100046,24/08/2025,0.0
5696,Public,4,100046,25/08/2025,0.0
5697,Public,4,100046,26/08/2025,0.0
5698,Public,4,100046,27/08/2025,0.0
5699,Private,4,100047,14/08/2025,0.0
5700,Private,4,100047,15/08/2025,0.0
5701,Private,4,100047,16/08/2025,0.0
5702,Private,4,100047,17/08/2025,0.0
5703,Private,4,100047,18/08/2025,0.0
5704,Private,4,100047,19/08/2025,0.0
5705,Private,4,100047,20/08/2025,0.0
5706,Private,4,100047,21/08/2025,0.0
5707,Private,4,100047,22/08/2025,0.0
5708,Private,4,100047,23/08/2025,0.0
5709,Public,4,100047,24/08/2025,0.0
5710,Public,4,100047,25/08/2025,0.0
5711,Public,4,100047,26/08/2025,0.0
5712,Public,4,100047,27/08/2025,0.0
5713,Private,4,100048,14/08/2025,0.0
5714,Private,4,100048,15/08/2025,0.0
5715,Private,4,100048,16/08/2025,0.0
5716,Private,4,100048,17/08/2025,0.0
5717,Private,4,100048,18/08/2025,0.0
5718,Private,4,100048,19/08/2025,0.0
5719,Private,4,100048,20/08/2025,0.0
5720,Private,4,100048,21/08/2025,0.0
5721,Private,4,100048,22/08/2025,0.0
5722,Private,4,100048,23/08/2025,0.0
5723,Public,4,100048,24/08/2025,0.0
5724,Public,4,100048,25/08/2025,0.0
5725,Public,4,100048,26/08/2025,0.0
5726,Public,4,100048,27/08/2025,0.0
5727,Private,4,100049,14/08/2025,0.0
5728,Private,4,100049,15/08/2025,0.0
5729,Private,4,100049,16/08/2025,0.0
5730,Private,4,100049,17/08/2025,0.0
5731,Private,4,100049,18/08/2025,0.0
5732,Private,4,100049,19/08/2025,0.0
5733,Private,4,100049,20/08/2025,0.0
5734,Private,4,100049,21/08/2025,0.0
5735,Private,4,100049,22/08/2025,0.0
5736,Private,4,100049,23/08/2025,0.0
5737,Public,4,100049,24/08/2025,0.0
5738,Public,4,100049,25/08/2025,0.0
5739,Public,4,100049,26/08/2025,0.0
5740,Public,4,100049,27/08/2025,0.0
5741,Private,4,100050,14/08/2025,0.0
5742,Private,4,100050,15/08/2025,0.0
5743,Private,4,100050,16/08/2025,0.0
5744,Private,4,100050,17/08/2025,0.0
5745,Private,4,100050,18/08/2025,0.0
5746,Private,4,100050,19/08/2025,0.0
5747,Private,4,100050,20/08/2025,0.0
5748,Private,4,100050,21/08/2025,0.0
5749,Private,4,100050,22/08/2025,0.0
5750,Private,4,100050,23/08/2025,0.0
5751,Public,4,100050,24/08/2025,0.0
5752,Public,4,100050,25/08/2025,0.0
5753,Public,4,100050,26/08/2025,0.0
5754,Public,4,100050,27/08/2025,0.0
5755,Private,4,100051,14/08/2025,0.0
5756,Private,4,100051,15/08/2025,0.0
5757,Private,4,100051,16/08/2025,0.0
5758,Private,4,100051,17/08/2025,0.0
5759,Private,4,100051,18/08/2025,0.0
5760,Private,4,100051,19/08/2025,0.0
5761,Private,4,100051,20/08/2025,0.0
5762,Private,4,100051,21/08/2025,0.0
5763,Private,4,100051,22/08/2025,0.0
5764,Private,4,100051,23/08/2025,0.0
5765,Public,4,100051,24/08/2025,0.0
5766,Public,4,100051,25/08/2025,0.0
5767,Public,4,100051,26/08/2025,0.0
5768,Public,4,100051,27/08/2025,0.0
5769,Private,4,100052,14/08/2025,0.0
5770,Private,4,100052,15/08/2025,0.0
5771,Private,4,100052,16/08/2025,0.0
5772,Private,4,100052,17/08/2025,0.0
5773,Private,4,100052,18/08/2025,0.0
5774,Private,4,100052,19/08/2025,0.0
5775,Private,4,100052,20/08/2025,0.0
5776,Private,4,100052,21/08/2025,0.0
5777,Private,4,100052,22/08/2025,0.0
5778,Private,4,100052,23/08/2025,0.0
5779,Public,4,100052,24/08/2025,0.0
5780,Public,4,100052,25/08/2025,0.0
5781,Public,4,100052,26/08/2025,0.0
5782,Public,4,100052,27/08/2025,0.0
5783,Private,4,100053,14/08/2025,0.0
5784,Private,4,100053,15/08/2025,0.0
5785,Private,4,100053,16/08/2025,0.0
5786,Private,4,100053,17/08/2025,0.0
5787,Private,4,100053,18/08/2025,0.0
5788,Private,4,100053,19/08/2025,0.0
5789,Private,4,100053,20/08/2025,0.0
5790,Private,4,100053,21/08/2025,0.0
5791,Private,4,100053,22/08/2025,0.0
5792,Private,4,100053,23/08/2025,0.0
5793,Public,4,100053,24/08/2025,0.0
5794,Public,4,100053,25/08/2025,0.0
5795,Public,4,100053,26/08/2025,0.0
5796,Public,4,100053,27/08/2025,0.0
5797,Private,4,100054,14/08/2025,0.0
5798,Private,4,100054,15/08/2025,0.0
5799,Private,4,100054,16/08/2025,0.0
5800,Private,4,100054,17/08/2025,0.0
5801,Private,4,100054,18/08/2025,0.0
5802,Private,4,100054,19/08/2025,0.0
5803,Private,4,100054,20/08/2025,0.0
5804,Private,4,100054,21/08/2025,0.0
5805,Private,4,100054,22/08/2025,0.0
5806,Private,4,100054,23/08/2025,0.0
5807,Public,4,100054,24/08/2025,0.0
5808,Public,4,100054,25/08/2025,0.0
5809,Public,4,100054,26/08/2025,0.0
5810,Public,4,100054,27/08/2025,0.0
5811,Private,4,100055,14/08/2025,0.0
5812,Private,4,100055,15/08/2025,0.0
5813,Private,4,100055,16/08/2025,0.0
5814,Private,4,100055,17/08/2025,0.0
5815,Private,4,100055,18/08/2025,0.0
5816,Private,4,100055,19/08/2025,0.0
5817,Private,4,100055,20/08/2025,0.0
5818,Private,4,100055,21/08/2025,0.0
5819,Private,4,100055,22/08/2025,0.0
5820,Private,4,100055,23/08/2025,0.0
5821,Public,4,100055,24/08/2025,0.0
5822,Public,4,100055,25/08/2025,0.0
5823,Public,4,100055,26/08/2025,0.0
5824,Public,4,100055,27/08/2025,0.0
5825,Private,4,100056,14/08/2025,0.0
5826,Private,4,100056,15/08/2025,0.0
5827,Private,4,100056,16/08/2025,0.0
5828,Private,4,100056,17/08/2025,0.0
5829,Private,4,100056,18/08/2025,0.0
5830,Private,4,100056,19/08/2025,0.0
5831,Private,4,100056,20/08/2025,0.0
5832,Private,4,100056,21/08/2025,0.0
5833,Private,4,100056,22/08/2025,0.0
5834,Private,4,100056,23/08/2025,0.0
5835,Public,4,100056,24/08/2025,0.0
5836,Public,4,100056,25/08/2025,0.0
5837,Public,4,100056,26/08/2025,0.0
5838,Public,4,100056,27/08/2025,0.0
5839,Private,4,100057,14/08/2025,0.0
5840,Private,4,100057,15/08/2025,0.0
5841,Private,4,100057,16/08/2025,0.0
5842,Private,4,100057,17/08/2025,0.0
5843,Private,4,100057,18/08/2025,0.0
5844,Private,4,100057,19/08/2025,0.0
5845,Private,4,100057,20/08/2025,0.0
5846,Private,4,100057,21/08/2025,0.0
5847,Private,4,100057,22/08/2025,0.0
5848,Private,4,100057,23/08/2025,0.0
5849,Public,4,100057,24/08/2025,0.0
5850,Public,4,100057,25/08/2025,0.0
5851,Public,4,100057,26/08/2025,0.0
5852,Public,4,100057,27/08/2025,0.0
5853,Private,4,100058,14/08/2025,0.0
5854,Private,4,100058,15/08/2025,0.0
5855,Private,4,100058,16/08/2025,0.0
5856,Private,4,100058,17/08/2025,0.0
5857,Private,4,100058,18/08/2025,0.0
5858,Private,4,100058,19/08/2025,0.0
5859,Private,4,100058,20/08/2025,0.0
5860,Private,4,100058,21/08/2025,0.0
5861,Private,4,100058,22/08/2025,0.0
5862,Private,4,100058,23/08/2025,0.0
5863,Public,4,100058,24/08/2025,0.0
5864,Public,4,100058,25/08/2025,0.0
5865,Public,4,100058,26/08/2025,0.0
5866,Public,4,100058,27/08/2025,0.0
5867,Private,4,100059,14/08/2025,0.0
5868,Private,4,100059,15/08/2025,0.0
5869,Private,4,100059,16/08/2025,0.0
5870,Private,4,100059,17/08/2025,0.0
5871,Private,4,100059,18/08/2025,0.0
5872,Private,4,100059,19/08/2025,0.0
5873,Private,4,100059,20/08/2025,0.0
5874,Private,4,100059,21/08/2025,0.0
5875,Private,4,100059,22/08/2025,0.0
5876,Private,4,100059,23/08/2025,0.0
5877,Public,4,100059,24/08/2025,0.0
5878,Public,4,100059,25/08/2025,0.0
5879,Public,4,100059,26/08/2025,0.0
5880,Public,4,100059,27/08/2025,0.0
5881,Private,4,100060,14/08/2025,0.0
5882,Private,4,100060,15/08/2025,0.0
5883,Private,4,100060,16/08/2025,0.0
5884,Private,4,100060,17/08/2025,0.0
5885,Private,4,100060,18/08/2025,0.0
5886,Private,4,100060,19/08/2025,0.0
5887,Private,4,100060,20/08/2025,0.0
5888,Private,4,100060,21/08/2025,0.0
5889,Private,4,100060,22/08/2025,0.0
5890,Private,4,100060,23/08/2025,0.0
5891,Public,4,100060,24/08/2025,0.0
5892,Public,4,100060,25/08/2025,0.0
5893,Public,4,100060,26/08/2025,0.0
5894,Public,4,100060,27/08/2025,0.0
5895,Private,4,100061,14/08/2025,0.0
5896,Private,4,100061,15/08/2025,0.0
5897,Private,4,100061,16/08/2025,0.0
5898,Private,4,100061,17/08/2025,0.0
5899,Private,4,100061,18/08/2025,0.0
5900,Private,4,100061,19/08/2025,0.0
5901,Private,4,100061,20/08/2025,0.0
5902,Private,4,100061,21/08/2025,0.0
5903,Private,4,100061,22/08/2025,0.0
5904,Private,4,100061,23/08/2025,0.0
5905,Public,4,100061,24/08/2025,0.0
5906,Public,4,100061,25/08/2025,0.0
5907,Public,4,100061,26/08/2025,0.0
5908,Public,4,100061,27/08/2025,0.0
5909,Private,4,100062,14/08/2025,0.0
5910,Private,4,100062,15/08/2025,0.0
5911,Private,4,100062,16/08/2025,0.0
5912,Private,4,100062,17/08/2025,0.0
5913,Private,4,100062,18/08/2025,0.0
5914,Private,4,100062,19/08/2025,0.0
5915,Private,4,100062,20/08/2025,0.0
5916,Private,4,100062,21/08/2025,0.0
5917,Private,4,100062,22/08/2025,0.0
5918,Private,4,100062,23/08/2025,0.0
5919,Public,4,100062,24/08/2025,0.0
5920,Public,4,100062,25/08/2025,0.0
5921,Public,4,100062,26/08/2025,0.0
5922,Public,4,100062,27/08/2025,0.0
5923,Private,4,100063,14/08/2025,0.0
5924,Private,4,100063,15/08/2025,0.0
5925,Private,4,100063,16/08/2025,0.0
5926,Private,4,100063,17/08/2025,0.0
5927,Private,4,100063,18/08/2025,0.0
5928,Private,4,100063,19/08/2025,0.0
5929,Private,4,100063,20/08/2025,0.0
5930,Private,4,100063,21/08/2025,0.0
5931,Private,4,100063,22/08/2025,0.0
5932,Private,4,100063,23/08/2025,0.0
5933,Public,4,100063,24/08/2025,0.0
5934,Public,4,100063,25/08/2025,0.0
5935,Public,4,100063,26/08/2025,0.0
5936,Public,4,100063,27/08/2025,0.0
5937,Private,4,100064,14/08/2025,0.0
5938,Private,4,100064,15/08/2025,0.0
5939,Private,4,100064,16/08/2025,0.0
5940,Private,4,100064,17/08/2025,0.0
5941,Private,4,100064,18/08/2025,0.0
5942,Private,4,100064,19/08/2025,0.0
5943,Private,4,100064,20/08/2025,0.0
5944,Private,4,100064,21/08/2025,0.0
5945,Private,4,100064,22/08/2025,0.0
5946,Private,4,100064,23/08/2025,0.0
5947,Public,4,100064,24/08/2025,0.0
5948,Public,4,100064,25/08/2025,0.0
5949,Public,4,100064,26/08/2025,0.0
5950,Public,4,100064,27/08/2025,0.0
5951,Private,4,100065,14/08/2025,0.0
5952,Private,4,100065,15/08/2025,0.0
5953,Private,4,100065,16/08/2025,0.0
5954,Private,4,100065,17/08/2025,0.0
5955,Private,4,100065,18/08/2025,0.0
5956,Private,4,100065,19/08/2025,0.0
5957,Private,4,100065,20/08/2025,0.0
5958,Private,4,100065,21/08/2025,0.0
5959,Private,4,100065,22/08/2025,0.0
5960,Private,4,100065,23/08/2025,0.0
5961,Public,4,100065,24/08/2025,0.0
5962,Public,4,100065,25/08/2025,0.0
5963,Public,4,100065,26/08/2025,0.0
5964,Public,4,100065,27/08/2025,0.0
5965,Private,4,100066,14/08/2025,0.0
5966,Private,4,100066,15/08/2025,0.0
5967,Private,4,100066,16/08/2025,0.0
5968,Private,4,100066,17/08/2025,0.0
5969,Private,4,100066,18/08/2025,0.0
5970,Private,4,100066,19/08/2025,0.0
5971,Private,4,100066,20/08/2025,0.0
5972,Private,4,100066,21/08/2025,0.0
5973,Private,4,100066,22/08/2025,0.0
5974,Private,4,100066,23/08/2025,0.0
5975,Public,4,100066,24/08/2025,0.0
5976,Public,4,100066,25/08/2025,0.0
5977,Public,4,100066,26/08/2025,0.0
5978,Public,4,100066,27/08/2025,0.0
5979,Private,4,100067,14/08/2025,0.0
5980,Private,4,100067,15/08/2025,0.0
5981,Private,4,100067,16/08/2025,0.0
5982,Private,4,100067,17/08/2025,0.0
5983,Private,4,100067,18/08/2025,0.0
5984,Private,4,100067,19/08/2025,0.0
5985,Private,4,100067,20/08/2025,0.0
5986,Private,4,100067,21/08/2025,0.0
5987,Private,4,100067,22/08/2025,0.0
5988,Private,4,100067,23/08/2025,0.0
5989,Public,4,100067,24/08/2025,0.0
5990,Public,4,100067,25/08/2025,0.0
5991,Public,4,100067,26/08/2025,0.0
5992,Public,4,100067,27/08/2025,0.0
5993,Private,4,100068,14/08/2025,0.0
5994,Private,4,100068,15/08/2025,0.0
5995,Private,4,100068,16/08/2025,0.0
5996,Private,4,100068,17/08/2025,0.0
5997,Private,4,100068,18/08/2025,0.0
5998,Private,4,100068,19/08/2025,0.0
5999,Private,4,100068,20/08/2025,0.0
6000,Private,4,100068,21/08/2025,0.0
6001,Private,4,100068,22/08/2025,0.0
6002,Private,4,100068,23/08/2025,0.0
6003,Public,4,100068,24/08/2025,0.0
6004,Public,4,100068,25/08/2025,0.0
6005,Public,4,100068,26/08/2025,0.0
6006,Public,4,100068,27/08/2025,0.0
6007,Private,4,100069,14/08/2025,0.0
6008,Private,4,100069,15/08/2025,0.0
6009,Private,4,100069,16/08/2025,0.0
6010,Private,4,100069,17/08/2025,0.0
6011,Private,4,100069,18/08/2025,0.0
6012,Private,4,100069,19/08/2025,0.0
6013,Private,4,100069,20/08/2025,0.0
6014,Private,4,100069,21/08/2025,0.0
6015,Private,4,100069,22/08/2025,0.0
6016,Private,4,100069,23/08/2025,0.0
6017,Public,4,100069,24/08/2025,0.0
6018,Public,4,100069,25/08/2025,0.0
6019,Public,4,100069,26/08/2025,0.0
6020,Public,4,100069,27/08/2025,0.0
6021,Private,4,100070,14/08/2025,0.0
6022,Private,4,100070,15/08/2025,0.0
6023,Private,4,100070,16/08/2025,0.0
6024,Private,4,100070,17/08/2025,0.0
6025,Private,4,100070,18/08/2025,0.0
6026,Private,4,100070,19/08/2025,0.0
6027,Private,4,100070,20/08/2025,0.0
6028,Private,4,100070,21/08/2025,0.0
6029,Private,4,100070,22/08/2025,0.0
6030,Private,4,100070,23/08/2025,0.0
6031,Public,4,100070,24/08/2025,0.0
6032,Public,4,100070,25/08/2025,0.0
6033,Public,4,100070,26/08/2025,0.0
6034,Public,4,100070,27/08/2025,0.0
6035,Private,4,100071,14/08/2025,0.0
6036,Private,4,100071,15/08/2025,0.0
6037,Private,4,100071,16/08/2025,0.0
6038,Private,4,100071,17/08/2025,0.0
6039,Private,4,100071,18/08/2025,0.0
6040,Private,4,100071,19/08/2025,0.0
6041,Private,4,100071,20/08/2025,0.0
6042,Private,4,100071,21/08/2025,0.0
6043,Private,4,100071,22/08/2025,0.0
6044,Private,4,100071,23/08/2025,0.0
6045,Public,4,100071,24/08/2025,0.0
6046,Public,4,100071,25/08/2025,0.0
6047,Public,4,100071,26/08/2025,0.0
6048,Public,4,100071,27/08/2025,0.0
6049,Private,4,100072,14/08/2025,0.0
6050,Private,4,100072,15/08/2025,0.0
6051,Private,4,100072,16/08/2025,0.0
6052,Private,4,100072,17/08/2025,0.0
6053,Private,4,100072,18/08/2025,0.0
6054,Private,4,100072,19/08/2025,0.0
6055,Private,4,100072,20/08/2025,0.0
6056,Private,4,100072,21/08/2025,0.0
6057,Private,4,100072,22/08/2025,0.0
6058,Private,4,100072,23/08/2025,0.0
6059,Public,4,100072,24/08/2025,0.0
6060,Public,4,100072,25/08/2025,0.0
6061,Public,4,100072,26/08/2025,0.0
6062,Public,4,100072,27/08/2025,0.0
6063,Private,4,100073,14/08/2025,0.0
6064,Private,4,100073,15/08/2025,0.0
6065,Private,4,100073,16/08/2025,0.0
6066,Private,4,100073,17/08/2025,0.0
6067,Private,4,100073,18/08/2025,0.0
6068,Private,4,100073,19/08/2025,0.0
6069,Private,4,100073,20/08/2025,0.0
6070,Private,4,100073,21/08/2025,0.0
6071,Private,4,100073,22/08/2025,0.0
6072,Private,4,100073,23/08/2025,0.0
6073,Public,4,100073,24/08/2025,0.0
6074,Public,4,100073,25/08/2025,0.0
6075,Public,4,100073,26/08/2025,0.0
6076,Public,4,100073,27/08/2025,0.0
6077,Private,4,100074,14/08/2025,0.0
6078,Private,4,100074,15/08/2025,0.0
6079,Private,4,100074,16/08/2025,0.0
6080,Private,4,100074,17/08/2025,0.0
6081,Private,4,100074,18/08/2025,0.0
6082,Private,4,100074,19/08/2025,0.0
6083,Private,4,100074,20/08/2025,0.0
6084,Private,4,100074,21/08/2025,0.0
6085,Private,4,100074,22/08/2025,0.0
6086,Private,4,100074,23/08/2025,0.0
6087,Public,4,100074,24/08/2025,0.0
6088,Public,4,100074,25/08/2025,0.0
6089,Public,4,100074,26/08/2025,0.0
6090,Public,4,100074,27/08/2025,0.0
6091,Private,4,100075,14/08/2025,0.0
6092,Private,4,100075,15/08/2025,0.0
6093,Private,4,100075,16/08/2025,0.0
6094,Private,4,100075,17/08/2025,0.0
6095,Private,4,100075,18/08/2025,0.0
6096,Private,4,100075,19/08/2025,0.0
6097,Private,4,100075,20/08/2025,0.0
6098,Private,4,100075,21/08/2025,0.0
6099,Private,4,100075,22/08/2025,0.0
6100,Private,4,100075,23/08/2025,0.0
